COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,CONTEO
Municipal,9,3,2021,3,11,"	00","	18",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,3,11,"	17","	19",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,4,11,"	51","	17",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,4,11,"	00","	18",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,5,11,"	30","	11",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,5,11,"	00","	12",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,6,11,"	40","	20",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,7,11,"	30","	03",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,3,2021,7,11,"	37","	03",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,1,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,7,11,"	40","	19",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,7,11,"	00","	20",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,7,11,"	50","	25",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,35,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,3,2021,8,11,"	52","	07",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,8,11,"	00","	14",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,8,11,"	41","	23",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,9,11,"	40","	02",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,1,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,9,11,"	28","	07",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,59,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,9,11,"	40","	17",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,10,11,"	00","	03",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,10,11,"	08","	12",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,10,11,"	40","	19",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,10,11,"	30","	20",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,60,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,11,11,"	15","	11",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,11,11,"	45","	20",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,44,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,12,11,"	48","	17",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,3,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,68,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,12,11,"	00","	22",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,3,2021,12,11,"	50","	26",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,48,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,4,2021,1,11,"	00","	15",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,3,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,4,2021,6,11,"	30","	20",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,38,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,4,2021,9,11,"	00","	07",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Sí,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,4,2021,11,11,"	45","	28",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,1,11,"	30","	06",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,1,11,"	20","	15",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,1,11,"	14","	27",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,2,11,"	50","	01",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,32,1,0,0,0,0,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,2,11,"	00","	19",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,38,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,2,11,"	18","	19",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,2,11,"	00","	23",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,0,0,0,0,0,0,0,0,0,0,1,0,Conductor,Pavimentada,Hombre,No,No,19,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,2,11,"	15","	28",Domingo,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,3,11,"	00","	09",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,53,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,3,11,"	44","	13",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,4,11,"	01","	05",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,4,11,"	35","	12",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,39,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	00","	06",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	00","	06",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	00","	08",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	21","	12",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,No,20,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	00","	20",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	30","	22",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,3,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,5,11,"	30","	26",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,6,11,"	09","	09",Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,0,0,0,0,0,0,0,0,0,0,1,0,Conductor,Pavimentada,Hombre,No,No,20,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,6,11,"	30","	11",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,7,11,"	30","	11",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,38,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,7,11,"	40","	18",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,8,11,"	55","	02",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,1,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,8,11,"	55","	02",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,8,11,"	47","	12",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,60,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,8,11,"	30","	16",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,53,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,9,11,"	00","	17",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,10,11,"	40","	06",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,1,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,10,11,"	40","	17",Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,5,2021,10,11,"	40","	26",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,11,11,"	00","	05",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,19,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,12,11,"	50","	10",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,5,2021,12,11,"	00","	27",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,3,11,"	45","	16",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,38,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,4,11,"	30","	16",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,6,11,"	00","	05",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,65,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,6,11,"	50","	17",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,7,11,"	00","	08",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,8,11,"	00","	19",Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,Sí,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,11,11,"	00","	23",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,53,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,12,11,"	10","	08",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Peatón o pasajero,Pavimentada,Hombre,No,Se ignora,22,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,6,2021,12,11,"	11","	25",Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,6,2021,12,11,"	11","	26",Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,No,18,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,1,11,"	30","	11",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,53,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,1,11,"	10","	12",Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,19,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,7,2021,1,11,"	00","	20",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,1,11,"	20","	30",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,2,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,1,11,"	57","	30",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,1,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,40,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,1.00
Municipal,9,7,2021,3,11,"	45","	05",Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,3,11,"	00","	10",Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,3,11,"	00","	20",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Sí,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,4,11,"	40","	19",lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
Municipal,9,7,2021,5,11,"	50","	01",Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Sí,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,1.00
